URL,Listing Title,Price,Price Frequency,District,location,Beds,Baths,Area,Residential Type,Phone,amenities,Deed Location,Furnishing,Reactivated Date,Agency Name,Agent Name
https://www.bayut.sa/en/property/details-87681011.html,"4 Bedroom Villa For Rent in Al Narjis, Riyadh","160,000",Yearly,Al Narjis,"Al Narjis, North Riyadh, Riyadh",4,4,184 Sq. M.,Villa,-4681,"ATM Facility, Air Conditioning, Close to Main Roads, Electricity, Hospitals, Mosque, Schools, Sewerage, Shopping Malls, Water Supply",حي النرجس بمدينة الرياض مساحة الوحدة من الأرض 130.46 متر وتختص من المنافع والأجزاء المشتركة بمساحة 106.95 متر,Furnished,22 June 2025,,nada
https://www.bayut.sa/en/property/details-87685800.html,"A 2-bedroom apartment with a living room for rent in Al Murabba, Riyadh","160,000",Yearly,Al Murabba,"Al Murabba, Central Riyadh, Riyadh",2,3,162 Sq. M.,Apartment,-2293,"ATM Facility, Cleaning Services, Close to Metro Station, Electricity, Flood Drainage, Hospitals, Laundry Facility, Maintenance Staff, Schools, Sewerage, Shopping Malls, Waste Disposal, Water Supply",الشقة رقم 587 / ج/ 6 فى الدور الأول من العمارة رقم 587/ج المقامة على القطع أرقام 587 ورقم 589 ورقم 591 من البلك رقم 49 من المخطط رقم 3019 الواقع فى حى الياسمين بمدينة الرياض .,Furnished,7 July 2025,Mathwa Nuzool Tourist Establishment,Ahmed Abdulaziz Al Turki
https://www.bayut.sa/en/property/details-87681011.html,"4 Bedroom Villa For Rent in Al Narjis, Riyadh","160,000",Yearly,Al Narjis,"Al Narjis, North Riyadh, Riyadh",4,4,184 Sq. M.,Villa,-4681,"ATM Facility, Air Conditioning, Close to Main Roads, Electricity, Hospitals, Mosque, Schools, Sewerage, Shopping Malls, Water Supply",حي النرجس بمدينة الرياض مساحة الوحدة من الأرض 130.46 متر وتختص من المنافع والأجزاء المشتركة بمساحة 106.95 متر,Furnished,22 June 2025,,nada
https://www.bayut.sa/en/property/details-87685800.html,"A 2-bedroom apartment with a living room for rent in Al Murabba, Riyadh","160,000",Yearly,Al Murabba,"Al Murabba, Central Riyadh, Riyadh",2,3,162 Sq. M.,Apartment,-2293,"ATM Facility, Cleaning Services, Close to Metro Station, Electricity, Flood Drainage, Hospitals, Laundry Facility, Maintenance Staff, Schools, Sewerage, Shopping Malls, Waste Disposal, Water Supply",الشقة رقم 587 / ج/ 6 فى الدور الأول من العمارة رقم 587/ج المقامة على القطع أرقام 587 ورقم 589 ورقم 591 من البلك رقم 49 من المخطط رقم 3019 الواقع فى حى الياسمين بمدينة الرياض .,Furnished,7 July 2025,Mathwa Nuzool Tourist Establishment,Ahmed Abdulaziz Al Turki
https://www.bayut.sa/en/property/details-87685800.html,"A 2-bedroom apartment with a living room for rent in Al Murabba, Riyadh","160,000",Yearly,Al Murabba,"Al Murabba, Central Riyadh, Riyadh",2,3,162 Sq. M.,Apartment,-2293,"ATM Facility, Cleaning Services, Close to Metro Station, Electricity, Flood Drainage, Hospitals, Laundry Facility, Maintenance Staff, Schools, Sewerage, Shopping Malls, Waste Disposal, Water Supply",الشقة رقم 587 / ج/ 6 فى الدور الأول من العمارة رقم 587/ج المقامة على القطع أرقام 587 ورقم 589 ورقم 591 من البلك رقم 49 من المخطط رقم 3019 الواقع فى حى الياسمين بمدينة الرياض .,Furnished,7 July 2025,Mathwa Nuzool Tourist Establishment,Ahmed Abdulaziz Al Turki
https://www.bayut.sa/en/property/details-87635302.html,"Jasmine neighborhood, al bunyan street 13322, building 4215, additional number 7136","160,000",Yearly,Al Yasmin,"Al Yasmin, North Riyadh, Riyadh",3,5,375 Sq. M.,Floor,-4790,"Electricity, Fiber Optics, Fixed Phone, Sewerage, Water Supply",حي الياسمين في مدينة الرياض,Unfurnished,25 July 2025,,Njoud Saleh
https://www.bayut.sa/en/property/details-87617238.html,A distinctive villa furnished in the Al Warood neighborhood,"160,000",Yearly,Al Wurud,"Al Wurud, North Riyadh, Riyadh",5,4,864 Sq. M.,Villa,-278,"Air Conditioning, Electricity, Private garage, Swimming Pool, Water Supply",حي الورود في مدينة الرياض,Furnished,17 February 2025,,
https://www.bayut.sa/en/property/details-87681011.html,"4 Bedroom Villa For Rent in Al Narjis, Riyadh","160,000",Yearly,Al Narjis,"Al Narjis, North Riyadh, Riyadh",4,4,184 Sq. M.,Villa,-4681,"ATM Facility, Air Conditioning, Close to Main Roads, Electricity, Hospitals, Mosque, Schools, Sewerage, Shopping Malls, Water Supply",حي النرجس بمدينة الرياض مساحة الوحدة من الأرض 130.46 متر وتختص من المنافع والأجزاء المشتركة بمساحة 106.95 متر,Furnished,22 June 2025,,nada
https://www.bayut.sa/en/property/details-87685800.html,"A 2-bedroom apartment with a living room for rent in Al Murabba, Riyadh","160,000",Yearly,Al Murabba,"Al Murabba, Central Riyadh, Riyadh",2,3,162 Sq. M.,Apartment,-2293,"ATM Facility, Cleaning Services, Close to Metro Station, Electricity, Flood Drainage, Hospitals, Laundry Facility, Maintenance Staff, Schools, Sewerage, Shopping Malls, Waste Disposal, Water Supply",الشقة رقم 587 / ج/ 6 فى الدور الأول من العمارة رقم 587/ج المقامة على القطع أرقام 587 ورقم 589 ورقم 591 من البلك رقم 49 من المخطط رقم 3019 الواقع فى حى الياسمين بمدينة الرياض .,Furnished,7 July 2025,Mathwa Nuzool Tourist Establishment,Ahmed Abdulaziz Al Turki
https://www.bayut.sa/en/property/details-87635302.html,"Jasmine neighborhood, al bunyan street 13322, building 4215, additional number 7136","160,000",Yearly,Al Yasmin,"Al Yasmin, North Riyadh, Riyadh",3,5,375 Sq. M.,Floor,-4790,"Electricity, Fiber Optics, Fixed Phone, Sewerage, Water Supply",حي الياسمين في مدينة الرياض,Unfurnished,25 July 2025,,Njoud Saleh
https://www.bayut.sa/en/property/details-87617238.html,A distinctive villa furnished in the Al Warood neighborhood,"160,000",Yearly,Al Wurud,"Al Wurud, North Riyadh, Riyadh",5,4,864 Sq. M.,Villa,-278,"Air Conditioning, Electricity, Private garage, Swimming Pool, Water Supply",حي الورود في مدينة الرياض,Furnished,17 February 2025,,
https://www.bayut.sa/en/property/details-87681011.html,"4 Bedroom Villa For Rent in Al Narjis, Riyadh","160,000",Yearly,Al Narjis,"Al Narjis, North Riyadh, Riyadh",4,4,184 Sq. M.,Villa,-4681,"ATM Facility, Air Conditioning, Close to Main Roads, Electricity, Hospitals, Mosque, Schools, Sewerage, Shopping Malls, Water Supply",حي النرجس بمدينة الرياض مساحة الوحدة من الأرض 130.46 متر وتختص من المنافع والأجزاء المشتركة بمساحة 106.95 متر,Furnished,22 June 2025,,nada
https://www.bayut.sa/en/property/details-87673297.html,We apologize for not renting to investors. . Villa 312.5 for rent in As-Sihafah district,"160,000",Yearly,Al Sahafah,"Al Sahafah, North Riyadh, Riyadh",4,8,312 Sq. M.,Villa,-8499,"ATM Facility, Air Conditioning, Close to Metro Station, Electricity, Hospitals, Mosque, Schools, Sewerage, Shopping Malls, Water Supply",حي الصحافة في مدينة الرياض,Unfurnished,25 May 2025,Kenz Al Ajyal Real Estate,Kenz Al Ajyal Real Estate
https://www.bayut.sa/en/property/details-87685800.html,"A 2-bedroom apartment with a living room for rent in Al Murabba, Riyadh","160,000",Yearly,Al Murabba,"Al Murabba, Central Riyadh, Riyadh",2,3,162 Sq. M.,Apartment,-2293,"ATM Facility, Cleaning Services, Close to Metro Station, Electricity, Flood Drainage, Hospitals, Laundry Facility, Maintenance Staff, Schools, Sewerage, Shopping Malls, Waste Disposal, Water Supply",الشقة رقم 587 / ج/ 6 فى الدور الأول من العمارة رقم 587/ج المقامة على القطع أرقام 587 ورقم 589 ورقم 591 من البلك رقم 49 من المخطط رقم 3019 الواقع فى حى الياسمين بمدينة الرياض .,Furnished,7 July 2025,Mathwa Nuzool Tourist Establishment,Ahmed Abdulaziz Al Turki
https://www.bayut.sa/en/property/details-87635302.html,"Jasmine neighborhood, al bunyan street 13322, building 4215, additional number 7136","160,000",Yearly,Al Yasmin,"Al Yasmin, North Riyadh, Riyadh",3,5,375 Sq. M.,Floor,-4790,"Electricity, Fiber Optics, Fixed Phone, Sewerage, Water Supply",حي الياسمين في مدينة الرياض,Unfurnished,25 July 2025,,Njoud Saleh
https://www.bayut.sa/en/property/details-87617238.html,A distinctive villa furnished in the Al Warood neighborhood,"160,000",Yearly,Al Wurud,"Al Wurud, North Riyadh, Riyadh",5,4,864 Sq. M.,Villa,-278,"Air Conditioning, Electricity, Private garage, Swimming Pool, Water Supply",حي الورود في مدينة الرياض,Furnished,17 February 2025,,
https://www.bayut.sa/en/property/details-87681011.html,"4 Bedroom Villa For Rent in Al Narjis, Riyadh","160,000",Yearly,Al Narjis,"Al Narjis, North Riyadh, Riyadh",4,4,184 Sq. M.,Villa,-4681,"ATM Facility, Air Conditioning, Close to Main Roads, Electricity, Hospitals, Mosque, Schools, Sewerage, Shopping Malls, Water Supply",حي النرجس بمدينة الرياض مساحة الوحدة من الأرض 130.46 متر وتختص من المنافع والأجزاء المشتركة بمساحة 106.95 متر,Furnished,22 June 2025,,nada
https://www.bayut.sa/en/property/details-87673297.html,We apologize for not renting to investors. . Villa 312.5 for rent in As-Sihafah district,"160,000",Yearly,Al Sahafah,"Al Sahafah, North Riyadh, Riyadh",4,8,312 Sq. M.,Villa,-8499,"ATM Facility, Air Conditioning, Close to Metro Station, Electricity, Hospitals, Mosque, Schools, Sewerage, Shopping Malls, Water Supply",حي الصحافة في مدينة الرياض,Unfurnished,25 May 2025,Kenz Al Ajyal Real Estate,Kenz Al Ajyal Real Estate
https://www.bayut.sa/en/property/details-87685800.html,"A 2-bedroom apartment with a living room for rent in Al Murabba, Riyadh","160,000",Yearly,Al Murabba,"Al Murabba, Central Riyadh, Riyadh",2,3,162 Sq. M.,Apartment,-2293,"ATM Facility, Cleaning Services, Close to Metro Station, Electricity, Flood Drainage, Hospitals, Laundry Facility, Maintenance Staff, Schools, Sewerage, Shopping Malls, Waste Disposal, Water Supply",الشقة رقم 587 / ج/ 6 فى الدور الأول من العمارة رقم 587/ج المقامة على القطع أرقام 587 ورقم 589 ورقم 591 من البلك رقم 49 من المخطط رقم 3019 الواقع فى حى الياسمين بمدينة الرياض .,Furnished,7 July 2025,Mathwa Nuzool Tourist Establishment,Ahmed Abdulaziz Al Turki
https://www.bayut.sa/en/property/details-87635302.html,"Jasmine neighborhood, al bunyan street 13322, building 4215, additional number 7136","160,000",Yearly,Al Yasmin,"Al Yasmin, North Riyadh, Riyadh",3,5,375 Sq. M.,Floor,-4790,"Electricity, Fiber Optics, Fixed Phone, Sewerage, Water Supply",حي الياسمين في مدينة الرياض,Unfurnished,25 July 2025,,Njoud Saleh
https://www.bayut.sa/en/property/details-87617238.html,A distinctive villa furnished in the Al Warood neighborhood,"160,000",Yearly,Al Wurud,"Al Wurud, North Riyadh, Riyadh",5,4,864 Sq. M.,Villa,-278,"Air Conditioning, Electricity, Private garage, Swimming Pool, Water Supply",حي الورود في مدينة الرياض,Furnished,17 February 2025,,
https://www.bayut.sa/en/property/details-87681011.html,"4 Bedroom Villa For Rent in Al Narjis, Riyadh","160,000",Yearly,Al Narjis,"Al Narjis, North Riyadh, Riyadh",4,4,184 Sq. M.,Villa,-4681,"ATM Facility, Air Conditioning, Close to Main Roads, Electricity, Hospitals, Mosque, Schools, Sewerage, Shopping Malls, Water Supply",حي النرجس بمدينة الرياض مساحة الوحدة من الأرض 130.46 متر وتختص من المنافع والأجزاء المشتركة بمساحة 106.95 متر,Furnished,22 June 2025,,nada
https://www.bayut.sa/en/property/details-87673297.html,We apologize for not renting to investors. . Villa 312.5 for rent in As-Sihafah district,"160,000",Yearly,Al Sahafah,"Al Sahafah, North Riyadh, Riyadh",4,8,312 Sq. M.,Villa,-8499,"ATM Facility, Air Conditioning, Close to Metro Station, Electricity, Hospitals, Mosque, Schools, Sewerage, Shopping Malls, Water Supply",حي الصحافة في مدينة الرياض,Unfurnished,25 May 2025,Kenz Al Ajyal Real Estate,Kenz Al Ajyal Real Estate
https://www.bayut.sa/en/property/details-87686664.html,A wing of the master bedroom and an office.,"165,000",Yearly,Al Olaya,"Al Olaya, North Riyadh, Riyadh",1,2,"3,520 Sq. M.",Apartment,-2371,"24 Hours Concierge, ATM Facility, Air Conditioning, Barbeque Area, Basement parking, CCTV Security, Cafeteria or Canteen, Cleaning Services, Close to Main Roads, Close to Metro Station, Electricity, Electricity Backup, Facilities for Disabled, Fiber Optics, Fixed Phone, Flood Drainage, Gym or Health Club, Hospitals, Laundry Facility, Maintenance Staff, Mosque, Schools, Security Staff, Sewerage, Shopping Malls, Swimming Pool, Waste Disposal, Water Supply",حي العليا بمدينة الرياض .,Furnished,9 July 2025,Mulkia Real Estate Developers,Mulkia Brokerage Office
https://www.bayut.sa/en/property/details-87686664.html,A wing of the master bedroom and an office.,"165,000",Yearly,Al Olaya,"Al Olaya, North Riyadh, Riyadh",1,2,"3,520 Sq. M.",Apartment,-2371,"24 Hours Concierge, ATM Facility, Air Conditioning, Barbeque Area, Basement parking, CCTV Security, Cafeteria or Canteen, Cleaning Services, Close to Main Roads, Close to Metro Station, Electricity, Electricity Backup, Facilities for Disabled, Fiber Optics, Fixed Phone, Flood Drainage, Gym or Health Club, Hospitals, Laundry Facility, Maintenance Staff, Mosque, Schools, Security Staff, Sewerage, Shopping Malls, Swimming Pool, Waste Disposal, Water Supply",حي العليا بمدينة الرياض .,Furnished,9 July 2025,Mulkia Real Estate Developers,Mulkia Brokerage Office
https://www.bayut.sa/en/property/details-87686664.html,A wing of the master bedroom and an office.,"165,000",Yearly,Al Olaya,"Al Olaya, North Riyadh, Riyadh",1,2,"3,520 Sq. M.",Apartment,-2371,"24 Hours Concierge, ATM Facility, Air Conditioning, Barbeque Area, Basement parking, CCTV Security, Cafeteria or Canteen, Cleaning Services, Close to Main Roads, Close to Metro Station, Electricity, Electricity Backup, Facilities for Disabled, Fiber Optics, Fixed Phone, Flood Drainage, Gym or Health Club, Hospitals, Laundry Facility, Maintenance Staff, Mosque, Schools, Security Staff, Sewerage, Shopping Malls, Swimming Pool, Waste Disposal, Water Supply",حي العليا بمدينة الرياض .,Furnished,9 July 2025,Mulkia Real Estate Developers,Mulkia Brokerage Office
https://www.bayut.sa/en/property/details-87686664.html,A wing of the master bedroom and an office.,"165,000",Yearly,Al Olaya,"Al Olaya, North Riyadh, Riyadh",1,2,"3,520 Sq. M.",Apartment,-2371,"24 Hours Concierge, ATM Facility, Air Conditioning, Barbeque Area, Basement parking, CCTV Security, Cafeteria or Canteen, Cleaning Services, Close to Main Roads, Close to Metro Station, Electricity, Electricity Backup, Facilities for Disabled, Fiber Optics, Fixed Phone, Flood Drainage, Gym or Health Club, Hospitals, Laundry Facility, Maintenance Staff, Mosque, Schools, Security Staff, Sewerage, Shopping Malls, Swimming Pool, Waste Disposal, Water Supply",حي العليا بمدينة الرياض .,Furnished,9 July 2025,Mulkia Real Estate Developers,Mulkia Brokerage Office
https://www.bayut.sa/en/property/details-87679351.html,شقة فاخرة للإيجار – حي حطين، الرياض,"165,000",Yearly,Hittin,"Hittin, North Riyadh, Riyadh",2,3,140 Sq. M.,Apartment,-7404,"24 Hours Concierge, ATM Facility, Air Conditioning, Balcony or Terrace, Barbeque Area, Basement parking, Cafeteria or Canteen, Central Heating, Cleaning Services, Close to Main Roads, Close to Metro Station, Day Care Center, Double Glazed Windows, Electricity, Electricity Backup, Facilities for Disabled, Fiber Optics, Fireplace Utility, First Aid Medical Center, Flood Drainage, Guest Room, Gym or Health Club, Hospitals, Jacuzzi, Kids Play Area, Laundry Facility, Lawn or Garden, Maid Room, Maintenance Staff, Mosque, Playdium, Private garage, Sauna, Schools, Security Staff, Sewerage, Shopping Malls, Smart Home System, Steam Room, Storage Areas, Swimming Pool, Waste Disposal, Water Supply",حي حطين بمدينة الرياض مساحة الوحدة من الأرض 87.4 متر وتختص من المنافع والأجزاء المشتركة بمساحة 29.85 متر,Furnished,16 June 2025,,
https://www.bayut.sa/en/property/details-87661710.html,"2 Bedroom Apartment For Rent in Al Sahafah, Riyadh","165,000",Yearly,Al Sahafah,"Al Sahafah, North Riyadh, Riyadh",2,2,144 Sq. M.,Apartment,388,"ATM Facility, Electricity, Hospitals, Mosque, Schools, Sewerage, Water Supply",حي الصحافة بمدينة الرياض مساحة الوحدة من الأرض 20.71 متر وتختص من المنافع والأجزاء المشتركة بمساحة 94.17 متر,Unfurnished,11 May 2025,Ataat Real Estate Company,Ataaat Real Estate Company
https://www.bayut.sa/en/property/details-87686664.html,A wing of the master bedroom and an office.,"165,000",Yearly,Al Olaya,"Al Olaya, North Riyadh, Riyadh",1,2,"3,520 Sq. M.",Apartment,-2371,"24 Hours Concierge, ATM Facility, Air Conditioning, Barbeque Area, Basement parking, CCTV Security, Cafeteria or Canteen, Cleaning Services, Close to Main Roads, Close to Metro Station, Electricity, Electricity Backup, Facilities for Disabled, Fiber Optics, Fixed Phone, Flood Drainage, Gym or Health Club, Hospitals, Laundry Facility, Maintenance Staff, Mosque, Schools, Security Staff, Sewerage, Shopping Malls, Swimming Pool, Waste Disposal, Water Supply",حي العليا بمدينة الرياض .,Furnished,9 July 2025,Mulkia Real Estate Developers,Mulkia Brokerage Office
https://www.bayut.sa/en/property/details-87679351.html,شقة فاخرة للإيجار – حي حطين، الرياض,"165,000",Yearly,Hittin,"Hittin, North Riyadh, Riyadh",2,3,140 Sq. M.,Apartment,-7404,"24 Hours Concierge, ATM Facility, Air Conditioning, Balcony or Terrace, Barbeque Area, Basement parking, Cafeteria or Canteen, Central Heating, Cleaning Services, Close to Main Roads, Close to Metro Station, Day Care Center, Double Glazed Windows, Electricity, Electricity Backup, Facilities for Disabled, Fiber Optics, Fireplace Utility, First Aid Medical Center, Flood Drainage, Guest Room, Gym or Health Club, Hospitals, Jacuzzi, Kids Play Area, Laundry Facility, Lawn or Garden, Maid Room, Maintenance Staff, Mosque, Playdium, Private garage, Sauna, Schools, Security Staff, Sewerage, Shopping Malls, Smart Home System, Steam Room, Storage Areas, Swimming Pool, Waste Disposal, Water Supply",حي حطين بمدينة الرياض مساحة الوحدة من الأرض 87.4 متر وتختص من المنافع والأجزاء المشتركة بمساحة 29.85 متر,Furnished,16 June 2025,,
https://www.bayut.sa/en/property/details-87661710.html,"2 Bedroom Apartment For Rent in Al Sahafah, Riyadh","165,000",Yearly,Al Sahafah,"Al Sahafah, North Riyadh, Riyadh",2,2,144 Sq. M.,Apartment,388,"ATM Facility, Electricity, Hospitals, Mosque, Schools, Sewerage, Water Supply",حي الصحافة بمدينة الرياض مساحة الوحدة من الأرض 20.71 متر وتختص من المنافع والأجزاء المشتركة بمساحة 94.17 متر,Unfurnished,11 May 2025,Ataat Real Estate Company,Ataaat Real Estate Company
https://www.bayut.sa/en/property/details-87686664.html,A wing of the master bedroom and an office.,"165,000",Yearly,Al Olaya,"Al Olaya, North Riyadh, Riyadh",1,2,"3,520 Sq. M.",Apartment,-2371,"24 Hours Concierge, ATM Facility, Air Conditioning, Barbeque Area, Basement parking, CCTV Security, Cafeteria or Canteen, Cleaning Services, Close to Main Roads, Close to Metro Station, Electricity, Electricity Backup, Facilities for Disabled, Fiber Optics, Fixed Phone, Flood Drainage, Gym or Health Club, Hospitals, Laundry Facility, Maintenance Staff, Mosque, Schools, Security Staff, Sewerage, Shopping Malls, Swimming Pool, Waste Disposal, Water Supply",حي العليا بمدينة الرياض .,Furnished,9 July 2025,Mulkia Real Estate Developers,Mulkia Brokerage Office
https://www.bayut.sa/en/property/details-87669227.html,"Luxury furnished apartment for rent – al muhammadiyah, riyadh","165,000",Yearly,Al Mohammadiyah,"Al Mohammadiyah, North Riyadh, Riyadh",3,3,135 Sq. M.,Apartment,-7404,"24 Hours Concierge, ATM Facility, Air Conditioning, Basement parking, CCTV Security, Cafeteria or Canteen, Cleaning Services, Close to Main Roads, Close to Metro Station, Day Care Center, Double Glazed Windows, Electricity, Fiber Optics, First Aid Medical Center, Fixed Phone, Flood Drainage, Gym or Health Club, Hospitals, Kids Play Area, Laundry Facility, Maid Room, Maintenance Staff, Mosque, Playdium, Schools, Security Staff, Service Elevators, Sewerage, Shopping Malls, Smart Home System, Storage Areas, Swimming Pool, Waste Disposal, Water Supply",,Furnished,19 May 2025,,
https://www.bayut.sa/en/property/details-87679351.html,شقة فاخرة للإيجار – حي حطين، الرياض,"165,000",Yearly,Hittin,"Hittin, North Riyadh, Riyadh",2,3,140 Sq. M.,Apartment,-7404,"24 Hours Concierge, ATM Facility, Air Conditioning, Balcony or Terrace, Barbeque Area, Basement parking, Cafeteria or Canteen, Central Heating, Cleaning Services, Close to Main Roads, Close to Metro Station, Day Care Center, Double Glazed Windows, Electricity, Electricity Backup, Facilities for Disabled, Fiber Optics, Fireplace Utility, First Aid Medical Center, Flood Drainage, Guest Room, Gym or Health Club, Hospitals, Jacuzzi, Kids Play Area, Laundry Facility, Lawn or Garden, Maid Room, Maintenance Staff, Mosque, Playdium, Private garage, Sauna, Schools, Security Staff, Sewerage, Shopping Malls, Smart Home System, Steam Room, Storage Areas, Swimming Pool, Waste Disposal, Water Supply",حي حطين بمدينة الرياض مساحة الوحدة من الأرض 87.4 متر وتختص من المنافع والأجزاء المشتركة بمساحة 29.85 متر,Furnished,16 June 2025,,
https://www.bayut.sa/en/property/details-87661710.html,"2 Bedroom Apartment For Rent in Al Sahafah, Riyadh","165,000",Yearly,Al Sahafah,"Al Sahafah, North Riyadh, Riyadh",2,2,144 Sq. M.,Apartment,388,"ATM Facility, Electricity, Hospitals, Mosque, Schools, Sewerage, Water Supply",حي الصحافة بمدينة الرياض مساحة الوحدة من الأرض 20.71 متر وتختص من المنافع والأجزاء المشتركة بمساحة 94.17 متر,Unfurnished,11 May 2025,Ataat Real Estate Company,Ataaat Real Estate Company
https://www.bayut.sa/en/property/details-87681083.html,"Apartment for rent in Al Taawun, Riyadh","165,000",Yearly,Al Taawun,"Al Taawun, North Riyadh, Riyadh",3,3,122 Sq. M.,Apartment,-1994,"Electricity, Sewerage, Water Supply",,Unfurnished,22 June 2025,,
https://www.bayut.sa/en/property/details-87686664.html,A wing of the master bedroom and an office.,"165,000",Yearly,Al Olaya,"Al Olaya, North Riyadh, Riyadh",1,2,"3,520 Sq. M.",Apartment,-2371,"24 Hours Concierge, ATM Facility, Air Conditioning, Barbeque Area, Basement parking, CCTV Security, Cafeteria or Canteen, Cleaning Services, Close to Main Roads, Close to Metro Station, Electricity, Electricity Backup, Facilities for Disabled, Fiber Optics, Fixed Phone, Flood Drainage, Gym or Health Club, Hospitals, Laundry Facility, Maintenance Staff, Mosque, Schools, Security Staff, Sewerage, Shopping Malls, Swimming Pool, Waste Disposal, Water Supply",حي العليا بمدينة الرياض .,Furnished,9 July 2025,Mulkia Real Estate Developers,Mulkia Brokerage Office
https://www.bayut.sa/en/property/details-87669227.html,"Luxury furnished apartment for rent – al muhammadiyah, riyadh","165,000",Yearly,Al Mohammadiyah,"Al Mohammadiyah, North Riyadh, Riyadh",3,3,135 Sq. M.,Apartment,-7404,"24 Hours Concierge, ATM Facility, Air Conditioning, Basement parking, CCTV Security, Cafeteria or Canteen, Cleaning Services, Close to Main Roads, Close to Metro Station, Day Care Center, Double Glazed Windows, Electricity, Fiber Optics, First Aid Medical Center, Fixed Phone, Flood Drainage, Gym or Health Club, Hospitals, Kids Play Area, Laundry Facility, Maid Room, Maintenance Staff, Mosque, Playdium, Schools, Security Staff, Service Elevators, Sewerage, Shopping Malls, Smart Home System, Storage Areas, Swimming Pool, Waste Disposal, Water Supply",,Furnished,19 May 2025,,
https://www.bayut.sa/en/property/details-87679351.html,شقة فاخرة للإيجار – حي حطين، الرياض,"165,000",Yearly,Hittin,"Hittin, North Riyadh, Riyadh",2,3,140 Sq. M.,Apartment,-7404,"24 Hours Concierge, ATM Facility, Air Conditioning, Balcony or Terrace, Barbeque Area, Basement parking, Cafeteria or Canteen, Central Heating, Cleaning Services, Close to Main Roads, Close to Metro Station, Day Care Center, Double Glazed Windows, Electricity, Electricity Backup, Facilities for Disabled, Fiber Optics, Fireplace Utility, First Aid Medical Center, Flood Drainage, Guest Room, Gym or Health Club, Hospitals, Jacuzzi, Kids Play Area, Laundry Facility, Lawn or Garden, Maid Room, Maintenance Staff, Mosque, Playdium, Private garage, Sauna, Schools, Security Staff, Sewerage, Shopping Malls, Smart Home System, Steam Room, Storage Areas, Swimming Pool, Waste Disposal, Water Supply",حي حطين بمدينة الرياض مساحة الوحدة من الأرض 87.4 متر وتختص من المنافع والأجزاء المشتركة بمساحة 29.85 متر,Furnished,16 June 2025,,
https://www.bayut.sa/en/property/details-87661710.html,"2 Bedroom Apartment For Rent in Al Sahafah, Riyadh","165,000",Yearly,Al Sahafah,"Al Sahafah, North Riyadh, Riyadh",2,2,144 Sq. M.,Apartment,388,"ATM Facility, Electricity, Hospitals, Mosque, Schools, Sewerage, Water Supply",حي الصحافة بمدينة الرياض مساحة الوحدة من الأرض 20.71 متر وتختص من المنافع والأجزاء المشتركة بمساحة 94.17 متر,Unfurnished,11 May 2025,Ataat Real Estate Company,Ataaat Real Estate Company
https://www.bayut.sa/en/property/details-87681083.html,"Apartment for rent in Al Taawun, Riyadh","165,000",Yearly,Al Taawun,"Al Taawun, North Riyadh, Riyadh",3,3,122 Sq. M.,Apartment,-1994,"Electricity, Sewerage, Water Supply",,Unfurnished,22 June 2025,,
https://www.bayut.sa/en/property/details-87686664.html,A wing of the master bedroom and an office.,"165,000",Yearly,Al Olaya,"Al Olaya, North Riyadh, Riyadh",1,2,"3,520 Sq. M.",Apartment,-2371,"24 Hours Concierge, ATM Facility, Air Conditioning, Barbeque Area, Basement parking, CCTV Security, Cafeteria or Canteen, Cleaning Services, Close to Main Roads, Close to Metro Station, Electricity, Electricity Backup, Facilities for Disabled, Fiber Optics, Fixed Phone, Flood Drainage, Gym or Health Club, Hospitals, Laundry Facility, Maintenance Staff, Mosque, Schools, Security Staff, Sewerage, Shopping Malls, Swimming Pool, Waste Disposal, Water Supply",حي العليا بمدينة الرياض .,Furnished,9 July 2025,Mulkia Real Estate Developers,Mulkia Brokerage Office
https://www.bayut.sa/en/property/details-87669227.html,"Luxury furnished apartment for rent – al muhammadiyah, riyadh","165,000",Yearly,Al Mohammadiyah,"Al Mohammadiyah, North Riyadh, Riyadh",3,3,135 Sq. M.,Apartment,-7404,"24 Hours Concierge, ATM Facility, Air Conditioning, Basement parking, CCTV Security, Cafeteria or Canteen, Cleaning Services, Close to Main Roads, Close to Metro Station, Day Care Center, Double Glazed Windows, Electricity, Fiber Optics, First Aid Medical Center, Fixed Phone, Flood Drainage, Gym or Health Club, Hospitals, Kids Play Area, Laundry Facility, Maid Room, Maintenance Staff, Mosque, Playdium, Schools, Security Staff, Service Elevators, Sewerage, Shopping Malls, Smart Home System, Storage Areas, Swimming Pool, Waste Disposal, Water Supply",,Furnished,19 May 2025,,
